#{"t_start": 1708333832.0969012, "env_id": "None"}
r,l,t
-2.0,8,76.341263
-13.0,19,76.366045
-5.0,11,76.380939
-12.0,23,76.410072
-4.0,10,76.422909
-22.0,28,76.458666
-7.0,13,76.473581
-7.0,13,76.488924
-10.0,16,76.507134
-14.0,20,76.530135
9.0,2,76.532541
-24.0,35,76.576796
-4.0,15,76.595547
-22.0,28,76.634604
-19.0,25,76.667657
-27.0,33,76.711719
-10.0,21,76.736718
-12.0,18,76.759623
-8.0,14,76.77761
-28.0,34,76.819915
4.0,7,76.828258
-21.0,27,76.863931
-29.0,35,76.90698
-9.0,15,76.925461
-21.0,32,76.964887
-19.0,30,76.999465
-15.0,21,77.023971
3.0,8,77.03361
-13.0,19,77.054796
-30.0,36,77.098213
-10.0,16,77.117003
-6.0,12,77.130021
-22.0,33,77.16584
8.0,3,77.171599
-11.0,17,77.189791
-21.0,27,77.219633
-5.0,11,77.232218
-8.0,19,77.253374
-7.0,13,77.267641
-13.0,19,78.554959
-17.0,23,78.580695
0.0,6,78.587414
-24.0,30,78.618411
-29.0,40,78.664238
-19.0,30,78.698158
-9.0,15,78.716814
-17.0,23,78.744053
-12.0,23,78.771391
-24.0,30,78.809585
-29.0,35,78.849892
-21.0,27,78.877814
1.0,10,78.888298
-26.0,37,78.928262
9.0,2,78.930428
-1.0,12,78.943763
-15.0,21,78.970169
-11.0,17,78.989254
0.0,11,79.000954
4.0,7,79.008279
-42.0,48,79.063735
9.0,2,79.066245
-1.0,7,79.073854
1.0,10,79.085182
-8.0,19,79.108015
-30.0,36,79.151962
-1.0,7,79.160253
-8.0,19,79.186341
-13.0,19,79.207569
-16.0,22,79.233107
-13.0,19,79.254093
4.0,7,79.261919
-13.0,19,79.286996
-17.0,23,79.314215
-14.0,25,79.342601
-11.0,17,79.362434
-18.0,24,79.394453
5.0,6,79.4018
-3.0,14,79.419058
-13.0,19,79.441644
-10.0,21,79.465922
-32.0,43,79.518068
-15.0,21,79.540951
-12.0,18,79.56076
0.0,6,79.568866
5.0,6,79.575401
-11.0,17,79.596938
-29.0,40,79.641731
-16.0,22,79.665993
-9.0,15,79.68925
-19.0,25,79.723954
-32.0,43,79.775774
-10.0,21,79.804415
5.0,6,79.811918
-23.0,29,79.849381
-9.0,15,79.867965
-29.0,35,79.915469
-5.0,11,79.928216
-10.0,16,79.946413
-22.0,28,79.978619
-11.0,17,79.99813
5.0,6,80.007324
-14.0,25,80.036498
-8.0,19,80.058685
-25.0,36,80.100964
-13.0,19,80.125269
-12.0,18,80.146388
-10.0,16,80.165663
-17.0,23,80.192682
-3.0,9,80.203265
-10.0,21,80.229836
-3.0,14,80.246375
-8.0,19,80.268539
4.0,7,80.276749
-8.0,19,80.301665
-4.0,10,80.31893
-6.0,12,80.334778
-30.0,36,80.385974
-23.0,29,80.426003
-13.0,19,80.450313
-13.0,19,80.473893
-27.0,33,80.515913
4.0,7,80.527441
-16.0,22,80.553009
-30.0,36,80.596754
