#{"t_start": 1708508971.0591848, "env_id": "None"}
r,l,t
8.0,3,1.029347
10.0,1,1.030064
10.0,1,1.030677
10.0,1,1.031282
10.0,1,1.032317
10.0,1,1.032942
10.0,1,1.033596
0.0,10,1.038129
10.0,1,1.038898
10.0,1,1.039966
10.0,1,1.042084
10.0,1,1.042919
8.0,3,1.045013
10.0,1,1.045977
8.0,2,1.047793
10.0,1,1.048541
10.0,1,1.049202
10.0,1,1.050519
10.0,1,1.051184
10.0,1,1.051801
10.0,1,1.052885
10.0,1,1.05393
10.0,1,1.056473
10.0,1,1.05723
8.0,3,1.059364
10.0,1,1.060047
10.0,1,1.060729
10.0,1,1.061391
10.0,1,1.062067
6.0,5,1.064875
8.0,3,1.066887
10.0,1,1.076611
10.0,1,1.077307
10.0,1,1.078267
8.0,2,1.081452
10.0,1,1.082312
10.0,1,1.083878
10.0,1,1.084713
10.0,1,1.085365
8.0,3,1.087309
10.0,1,1.08796
10.0,1,1.088582
8.0,2,1.090174
10.0,1,1.091268
10.0,1,1.091907
10.0,1,1.092939
10.0,1,1.093985
8.0,3,1.096381
10.0,1,1.098449
10.0,1,1.099251
10.0,1,1.099967
10.0,1,1.101236
10.0,1,1.101966
8.0,3,1.103981
10.0,1,1.105049
10.0,1,1.105693
-4.0,13,1.111653
10.0,1,1.112449
10.0,1,1.113755
6.0,5,1.117064
10.0,1,1.117746
10.0,1,1.118946
8.0,2,1.120389
10.0,1,1.121015
10.0,1,1.121618
6.0,5,1.124149
10.0,1,1.124778
7.0,3,1.126574
10.0,1,1.127198
10.0,1,1.127805
10.0,1,1.128407
10.0,1,1.129001
10.0,1,1.129607
10.0,1,1.130206
8.0,3,1.132062
10.0,1,1.132707
10.0,1,1.133325
0.0,6,1.136357
10.0,1,1.137527
10.0,1,1.13818
3.0,7,1.1422
10.0,1,1.142929
10.0,1,1.143568
10.0,1,1.144315
8.0,3,1.146684
10.0,1,1.147562
8.0,3,1.149691
10.0,1,1.150386
6.0,5,1.152958
10.0,1,1.153593
8.0,3,1.155401
10.0,1,1.156028
10.0,1,1.156633
10.0,1,1.157229
10.0,1,1.158236
10.0,1,1.158856
8.0,2,1.160269
10.0,1,1.1609
10.0,1,1.161504
10.0,1,1.162102
10.0,1,1.163146
10.0,1,1.163766
10.0,1,1.164367
6.0,5,1.166928
10.0,1,1.167643
10.0,1,1.168262
10.0,1,1.169009
10.0,1,1.169612
10.0,1,1.170219
7.0,4,1.172593
10.0,1,1.173247
8.0,2,1.174705
8.0,2,1.176179
10.0,1,1.176832
10.0,1,1.177463
10.0,1,1.178098
10.0,1,1.178846
10.0,1,1.180218
10.0,1,1.181021
10.0,1,1.18226
10.0,1,1.183477
10.0,1,1.184546
10.0,1,1.18518
10.0,1,1.185794
10.0,1,1.186393
1.0,7,1.1899
8.0,2,1.191378
8.0,2,1.192823
10.0,1,1.193456
10.0,1,1.194058
10.0,1,1.195141
10.0,1,1.196193
10.0,1,1.196903
10.0,1,1.198133
10.0,1,1.198791
10.0,1,1.199599
10.0,1,1.200225
10.0,1,1.200837
10.0,1,1.201977
10.0,1,1.20261
10.0,1,1.203225
3.0,6,1.206322
0.0,10,1.210926
10.0,1,1.21157
10.0,1,1.212526
10.0,1,1.213204
10.0,1,1.213834
10.0,1,1.214452
10.0,1,1.215638
4.0,6,1.218764
-2.0,7,1.222323
10.0,1,1.222971
10.0,1,1.223602
7.0,3,1.22542
8.0,3,1.227294
10.0,1,1.227934
10.0,1,1.228548
10.0,1,1.229189
8.0,3,1.231009
10.0,1,1.232027
10.0,1,1.232639
10.0,1,1.233243
6.0,5,1.235815
10.0,1,1.236451
6.0,5,1.238965
10.0,1,1.239585
10.0,1,1.240177
10.0,1,1.240766
10.0,1,1.241354
10.0,1,1.241941
10.0,1,1.242522
7.0,4,1.244725
10.0,1,1.245313
5.0,5,1.24798
4.0,7,1.251285
10.0,1,1.251908
10.0,1,1.252866
10.0,1,1.25343
10.0,1,1.253986
10.0,1,1.254867
8.0,3,1.256526
10.0,1,1.257082
10.0,1,1.257621
8.0,3,1.259209
10.0,1,1.259762
10.0,1,1.260302
8.0,3,1.261849
10.0,1,1.262404
10.0,1,1.262963
10.0,1,1.263937
10.0,1,1.26447
3.0,7,1.267409
10.0,1,1.267956
10.0,1,1.26848
8.0,3,1.270009
10.0,1,1.270551
8.0,2,1.271912
8.0,3,1.273456
10.0,1,1.274001
10.0,1,1.274525
10.0,1,1.275046
10.0,1,1.275565
10.0,1,1.27609
10.0,1,1.276657
10.0,1,1.277179
10.0,1,1.277896
10.0,1,1.278558
10.0,1,1.279428
10.0,1,1.280842
10.0,1,1.28148
10.0,1,1.282465
10.0,1,1.283073
10.0,1,1.283619
8.0,2,1.284972
10.0,1,1.285885
10.0,1,1.286439
10.0,1,1.286977
10.0,1,1.287513
10.0,1,1.288053
8.0,2,1.289381
10.0,1,1.290325
10.0,1,1.290871
5.0,5,1.293164
10.0,1,1.293738
10.0,1,1.294331
10.0,1,1.295264
10.0,1,1.295894
10.0,1,1.296598
10.0,1,1.297866
10.0,1,1.298567
10.0,1,1.299105
10.0,1,1.299631
10.0,1,1.300178
10.0,1,1.300767
10.0,1,1.301334
10.0,1,1.30239
10.0,1,1.302996
8.0,2,1.304375
10.0,1,1.304977
6.0,5,1.307428
0.0,6,1.310218
10.0,1,1.311139
8.0,3,1.312833
10.0,1,1.313353
10.0,1,1.313854
10.0,1,1.31435
10.0,1,1.314855
10.0,1,1.315689
10.0,1,1.316535
10.0,1,1.317561
10.0,1,1.318098
10.0,1,1.318964
8.0,3,1.320525
10.0,1,1.321056
8.0,3,1.322567
10.0,1,1.323445
10.0,1,1.324312
10.0,1,1.324839
10.0,1,1.325354
4.0,6,1.32818
10.0,1,1.328939
10.0,1,1.32992
10.0,1,1.33062
10.0,1,1.331138
10.0,1,1.332038
10.0,1,1.332562
10.0,1,1.333171
10.0,1,1.333735
10.0,1,1.334864
10.0,1,1.335386
10.0,1,1.335893
10.0,1,1.336392
10.0,1,1.336894
10.0,1,1.337755
10.0,1,1.338276
10.0,1,1.338784
10.0,1,1.339695
10.0,1,1.340221
10.0,1,1.340731
10.0,1,1.341582
10.0,1,1.342101
10.0,1,1.342623
10.0,1,1.343473
10.0,1,1.344405
8.0,3,1.34623
10.0,1,1.347146
10.0,1,1.347675
10.0,1,1.34823
10.0,1,1.349088
10.0,1,1.349689
10.0,1,1.350197
10.0,1,1.350698
10.0,1,1.351594
10.0,1,1.352245
10.0,1,1.353104
10.0,1,1.353625
10.0,1,1.35413
10.0,1,1.354633
8.0,2,1.355823
10.0,1,1.35635
10.0,1,1.357201
10.0,1,1.358067
10.0,1,1.358588
10.0,1,1.359097
8.0,3,1.360592
