#{"t_start": 1708082663.01735, "env_id": "None"}
r,l,t
-11.0,22,81.765961
-39.0,50,81.838759
-8.0,14,81.86
-16.0,27,81.895961
7.0,4,81.905749
-1.0,12,81.92202
-4.0,15,81.943909
6.0,5,81.951687
-28.0,39,82.007207
-9.0,15,82.034457
-25.0,31,82.078427
-4.0,10,82.0929
7.0,4,82.09838
-3.0,9,82.109821
-2.0,8,82.122759
-35.0,46,82.18247
-5.0,16,82.20228
-9.0,15,82.223805
7.0,4,82.229009
-15.0,21,82.256329
5.0,6,82.263924
3.0,3,82.267848
-2.0,13,82.284399
-10.0,21,82.312848
-11.0,17,82.338224
-10.0,21,82.365631
-21.0,27,82.403093
-8.0,19,82.428332
-5.0,16,82.452337
-4.0,15,82.471976
-8.0,14,82.489864
0.0,6,82.498133
-15.0,21,82.525915
1.0,5,82.532932
-2.0,8,82.545706
-15.0,26,82.579975
-19.0,25,82.612886
-6.0,17,82.636571
1.0,10,82.655792
-11.0,17,82.677821
-34.0,40,82.733568
-2.0,13,82.755976
-15.0,21,82.783829
-6.0,17,82.809207
-9.0,15,82.828818
5.0,6,82.836581
-24.0,30,82.879791
-16.0,22,82.908499
-21.0,27,82.942715
-8.0,14,82.963559
-16.0,22,82.992767
-23.0,29,83.029611
-31.0,37,83.078983
-5.0,11,83.092855
-29.0,35,83.137566
4.0,7,83.147324
-40.0,51,83.219179
-15.0,21,83.248959
-5.0,16,83.270806
-22.0,28,83.310782
4.0,7,83.320285
-5.0,11,83.335073
6.0,5,83.342055
-25.0,36,83.39196
-25.0,36,83.438111
-11.0,22,83.467528
-15.0,21,83.500147
-6.0,12,83.516959
7.0,4,83.52217
-24.0,30,83.560624
-1.0,12,83.576759
-18.0,24,83.611798
-8.0,19,83.637584
8.0,3,83.641573
-11.0,17,83.664009
0.0,6,83.672066
-18.0,29,83.711712
-18.0,24,83.743218
-13.0,24,83.774264
-11.0,17,83.795692
-11.0,17,83.820464
2.0,9,83.831553
-2.0,8,83.842158
3.0,8,83.852834
-7.0,18,83.876393
4.0,7,83.885105
-4.0,10,83.897705
-23.0,34,83.945576
-19.0,25,83.978381
-48.0,54,84.053543
-43.0,54,84.127788
-10.0,16,84.148475
-12.0,18,84.171468
-40.0,46,84.232899
-23.0,29,84.272632
-13.0,19,84.296545
-11.0,17,84.319149
-2.0,8,84.33285
-19.0,25,84.364689
-9.0,15,84.385714
-2.0,8,84.397149
-18.0,24,84.429139
-15.0,21,84.459502
-5.0,16,84.482523
-11.0,17,84.507507
-7.0,13,84.530667
-8.0,14,86.155046
-9.0,20,86.181862
-2.0,8,86.192024
-9.0,15,86.211274
-9.0,20,86.239662
